1.000000	0.213900	0.002691	0.003463	0.003618	23.506000
1.100000	0.166975	0.003892	0.003197	0.003418	23.506000
1.200000	0.128124	0.002773	0.002851	0.003375	23.506000
1.300000	0.096992	0.001966	0.002468	0.003403	23.506000
1.400000	0.072773	0.001875	0.002084	0.003431	23.506000
1.500000	0.054393	0.002024	0.001722	0.003413	23.506000
1.600000	0.040669	0.002094	0.001399	0.003326	23.506000
1.700000	0.030459	0.001156	0.001120	0.003165	23.506000
1.800000	0.022814	0.000922	0.000886	0.002935	23.506000
1.900000	0.017050	0.000783	0.000694	0.002653	23.506000
2.000000	0.012710	0.000689	0.000537	0.002335	23.506000
2.100000	0.009474	0.000957	0.000412	0.001999	23.506000
2.200000	0.007092	0.000818	0.000312	0.001659	23.506000
2.300000	0.005370	0.000912	0.000234	0.001328	23.506000
2.400000	0.004165	0.001206	0.000173	0.001016	23.506000
2.500000	0.003366	0.001958	0.000126	0.000731	23.506000
2.600000	0.002851	0.001338	0.000090	0.000477	23.506000
2.700000	0.002484	0.001572	0.000064	0.000258	23.506000
2.800000	0.002150	0.001756	0.000044	0.000077	23.506000
2.900000	0.001802	0.002232	0.000030	-0.000069	23.506000
3.000000	0.001457	0.001413	0.000020	-0.000178	23.506000

0.000010	0.749438	0.004964	-0.000011	0.019954	30.700000
0.100000	0.739564	0.005302	0.000207	0.019527	30.700000
0.200000	0.710998	0.005173	0.000824	0.018305	30.700000
0.300000	0.666598	0.004528	0.001744	0.016455	30.700000
0.400000	0.610252	0.003585	0.002825	0.014213	30.700000
0.500000	0.546029	0.003567	0.003912	0.011848	30.700000
0.600000	0.477645	0.002912	0.004859	0.009607	30.700000
0.700000	0.408353	0.002808	0.005559	0.007681	30.700000
0.800000	0.341048	0.002604	0.005952	0.006181	30.700000
0.900000	0.278269	0.002607	0.006029	0.005137	30.700000
1.000000	0.222016	0.002512	0.005821	0.004508	30.700000
1.100000	0.173526	0.002082	0.005392	0.004205	30.700000
1.200000	0.133202	0.001831	0.004816	0.004118	30.700000
1.300000	0.100742	0.001980	0.004166	0.004138	30.700000
1.400000	0.075355	0.001316	0.003506	0.004175	30.700000
1.500000	0.055964	0.001163	0.002882	0.004163	30.700000
1.600000	0.041373	0.001072	0.002322	0.004068	30.700000
1.700000	0.030438	0.000928	0.001840	0.003877	30.700000
1.800000	0.022203	0.001026	0.001438	0.003598	30.700000
1.900000	0.015970	0.000753	0.001111	0.003247	30.700000
2.000000	0.011273	0.000746	0.000850	0.002847	30.700000
2.100000	0.007789	0.000575	0.000644	0.002422	30.700000
2.200000	0.005272	0.000867	0.000483	0.001992	30.700000
2.300000	0.003518	0.000671	0.000359	0.001575	30.700000
2.400000	0.002361	0.000724	0.000264	0.001185	30.700000
2.500000	0.001657	0.000857	0.000191	0.000830	30.700000
2.600000	0.001264	0.000859	0.000137	0.000518	30.700000
2.700000	0.001043	0.000757	0.000096	0.000253	30.700000
2.800000	0.000884	0.001188	0.000067	0.000035	30.700000
2.900000	0.000726	0.000817	0.000045	-0.000136	30.700000
3.000000	0.000562	0.000955	0.000030	-0.000261	30.700000

0.000010	0.756787	0.007793	-0.000523	0.006139	44.699000
0.100000	0.747096	0.007124	-0.000155	0.006002	44.699000
0.200000	0.719113	0.006626	0.000885	0.005623	44.699000
0.300000	0.675705	0.006308	0.002420	0.005066	44.699000
0.400000	0.620573	0.005671	0.004221	0.004405	44.699000
0.500000	0.557404	0.004737	0.006041	0.003713	44.699000
0.600000	0.489530	0.004006	0.007660	0.003052	44.699000
0.700000	0.420003	0.002989	0.008913	0.002472	44.699000
0.800000	0.351698	0.003799	0.009703	0.002002	44.699000
0.900000	0.287227	0.002846	0.010010	0.001654	44.699000
1.000000	0.228723	0.002561	0.009869	0.001421	44.699000
1.100000	0.177664	0.003729	0.009360	0.001284	44.699000
1.200000	0.134836	0.003077	0.008584	0.001219	44.699000
1.300000	0.100355	0.002795	0.007642	0.001198	44.699000
1.400000	0.073748	0.002176	0.006625	0.001197	44.699000
1.500000	0.054090	0.002585	0.005607	0.001198	44.699000
1.600000	0.040208	0.001147	0.004642	0.001187	44.699000
1.700000	0.030872	0.000633	0.003764	0.001158	44.699000
1.800000	0.024912	0.000564	0.002992	0.001107	44.699000
1.900000	0.021277	0.000829	0.002332	0.001035	44.699000
2.000000	0.019085	0.001156	0.001783	0.000945	44.699000
2.100000	0.017642	0.001475	0.001337	0.000841	44.699000
2.200000	0.016439	0.001722	0.000984	0.000728	44.699000
2.300000	0.015113	0.001356	0.000709	0.000611	44.699000
2.400000	0.013413	0.001786	0.000501	0.000494	44.699000
2.500000	0.011207	0.001155	0.000347	0.000380	44.699000
2.600000	0.008490	0.001085	0.000236	0.000275	44.699000
2.700000	0.005372	0.001037	0.000157	0.000180	44.699000
2.800000	0.002043	0.000966	0.000102	0.000097	44.699000
2.900000	-0.001260	0.246831	0.000065	0.000026	44.699000
3.000000	-0.004271	0.246831	0.000041	-0.000030	44.699000

0.000010	0.738405	0.021238	-0.000466	0.003283	52.818000
0.100000	0.729217	0.022424	-0.000015	0.003210	52.818000
0.200000	0.702745	0.019691	0.001264	0.003007	52.818000
0.300000	0.661787	0.018337	0.003178	0.002709	52.818000
0.400000	0.609825	0.015260	0.005450	0.002358	52.818000
0.500000	0.550249	0.016084	0.007780	0.001991	52.818000
0.600000	0.486128	0.017321	0.009886	0.001639	52.818000
0.700000	0.420288	0.015146	0.011550	0.001326	52.818000
0.800000	0.355354	0.015321	0.012637	0.001068	52.818000
0.900000	0.293674	0.011846	0.013101	0.000870	52.818000
1.000000	0.237199	0.012300	0.012973	0.000733	52.818000
1.100000	0.187340	0.009036	0.012343	0.000648	52.818000
1.200000	0.144870	0.008326	0.011332	0.000605	52.818000
1.300000	0.109912	0.007099	0.010071	0.000589	52.818000
1.400000	0.082065	0.004898	0.008686	0.000590	52.818000
1.500000	0.060564	0.004349	0.007284	0.000594	52.818000
1.600000	0.044427	0.003426	0.005947	0.000594	52.818000
1.700000	0.032603	0.002220	0.004732	0.000585	52.818000
1.800000	0.024107	0.001990	0.003671	0.000563	52.818000
1.900000	0.018104	0.001966	0.002779	0.000528	52.818000
2.000000	0.013924	0.002576	0.002053	0.000482	52.818000
2.100000	0.011041	0.002966	0.001481	0.000428	52.818000
2.200000	0.009069	0.003644	0.001042	0.000367	52.818000
2.300000	0.007732	0.003355	0.000716	0.000305	52.818000
2.400000	0.006822	0.004255	0.000481	0.000242	52.818000
2.500000	0.006167	0.003951	0.000315	0.000183	52.818000
2.600000	0.005629	0.003625	0.000201	0.000128	52.818000
2.700000	0.005112	0.004043	0.000126	0.000079	52.818000
2.800000	0.004557	0.004006	0.000077	0.000037	52.818000
2.900000	0.003937	0.004831	0.000046	0.000002	52.818000
3.000000	0.003265	0.004826	0.000027	-0.000025	52.818000

0.000010	0.783596	0.039998	-0.000059	0.006903	62.500000
0.100000	0.774024	0.038882	0.000520	0.006763	62.500000
0.200000	0.746331	0.032901	0.002166	0.006364	62.500000
0.300000	0.703235	0.028924	0.004621	0.005762	62.500000
0.400000	0.648335	0.038045	0.007520	0.005036	62.500000
0.500000	0.585299	0.035078	0.010471	0.004266	62.500000
0.600000	0.517450	0.037239	0.013118	0.003523	62.500000
0.700000	0.447755	0.023971	0.015194	0.002859	62.500000
0.800000	0.378955	0.017224	0.016540	0.002307	62.500000
0.900000	0.313565	0.012589	0.017102	0.001880	62.500000
1.000000	0.253690	0.011599	0.016917	0.001577	62.500000
1.100000	0.200815	0.005990	0.016086	0.001386	62.500000
1.200000	0.155713	0.002987	0.014752	0.001286	62.500000
1.300000	0.118494	0.002978	0.013077	0.001250	62.500000
1.400000	0.088724	0.004850	0.011224	0.001252	62.500000
1.500000	0.065572	0.008175	0.009337	0.001265	62.500000
1.600000	0.047971	0.008000	0.007535	0.001270	62.500000
1.700000	0.034793	0.010066	0.005902	0.001253	62.500000
1.800000	0.024996	0.010270	0.004490	0.001207	62.500000
1.900000	0.017713	0.010448	0.003318	0.001130	62.500000
2.000000	0.012273	0.009792	0.002382	0.001027	62.500000
2.100000	0.008182	0.008439	0.001662	0.000903	62.500000
2.200000	0.005100	0.007671	0.001126	0.000766	62.500000
2.300000	0.002803	0.009246	0.000741	0.000624	62.500000
2.400000	0.001140	0.017430	0.000472	0.000483	62.500000
2.500000	-0.000010	0.004440	0.000291	0.000351	62.500000
2.600000	-0.000755	0.000757	0.000172	0.000230	62.500000
2.700000	-0.001188	0.246785	0.000097	0.000125	62.500000
2.800000	-0.001383	0.249876	0.000051	0.000036	62.500000
2.900000	-0.001393	0.000752	0.000024	-0.000035	62.500000
3.000000	-0.001259	0.004861	0.000008	-0.000090	62.500000

0.000010	0.713258	0.020818	-0.002841	0.007915	53.000000
0.100000	0.704976	0.028452	-0.001928	0.007326	53.000000
0.200000	0.680864	0.021727	0.000385	0.006214	53.000000
0.300000	0.642973	0.017992	0.003433	0.005239	53.000000
0.400000	0.594267	0.023119	0.006733	0.004484	53.000000
0.500000	0.538090	0.020658	0.009934	0.003842	53.000000
0.600000	0.477662	0.021425	0.012754	0.003245	53.000000
0.700000	0.415787	0.019516	0.014969	0.002688	53.000000
0.800000	0.354808	0.018464	0.016442	0.002196	53.000000
0.900000	0.296687	0.016767	0.017127	0.001798	53.000000
1.000000	0.243074	0.018546	0.017071	0.001507	53.000000
1.100000	0.195265	0.015518	0.016385	0.001321	53.000000
1.200000	0.154075	0.011128	0.015220	0.001220	53.000000
1.300000	0.119755	0.009602	0.013736	0.001181	53.000000
1.400000	0.092018	0.009207	0.012084	0.001176	53.000000
1.500000	0.070185	0.006790	0.010388	0.001182	53.000000
1.600000	0.053386	0.004980	0.008745	0.001182	53.000000
1.700000	0.040717	0.005451	0.007219	0.001164	53.000000
1.800000	0.031337	0.004793	0.005849	0.001126	53.000000
1.900000	0.024496	0.003056	0.004654	0.001067	53.000000
2.000000	0.019550	0.004101	0.003638	0.000990	53.000000
2.100000	0.015975	0.005031	0.002793	0.000899	53.000000
2.200000	0.013373	0.009215	0.002106	0.000798	53.000000
2.300000	0.011465	0.007771	0.001559	0.000691	53.000000
2.400000	0.010049	0.007356	0.001132	0.000582	53.000000
2.500000	0.008963	0.008570	0.000807	0.000473	53.000000
2.600000	0.008055	0.007284	0.000564	0.000369	53.000000
2.700000	0.007196	0.006634	0.000387	0.000271	53.000000
2.800000	0.006304	0.006864	0.000260	0.000182	53.000000
2.900000	0.005360	0.006032	0.000171	0.000104	53.000000
3.000000	0.004398	0.006454	0.000111	0.000037	53.000000

0.000010	0.870375	0.013784	-0.009407	0.019577	546.000000
0.100000	0.862680	0.013400	-0.007419	0.016815	546.000000
0.200000	0.839806	0.011556	-0.002799	0.011903	546.000000
0.300000	0.802529	0.010681	0.002655	0.008214	546.000000
0.400000	0.752443	0.010606	0.008094	0.006118	546.000000
0.500000	0.692086	0.012294	0.013195	0.004953	546.000000
0.600000	0.624738	0.011144	0.017759	0.004171	546.000000
0.700000	0.553948	0.008429	0.021581	0.003525	546.000000
0.800000	0.482987	0.008212	0.024471	0.002952	546.000000
0.900000	0.414467	0.007192	0.026298	0.002457	546.000000
1.000000	0.350202	0.005932	0.027024	0.002053	546.000000
1.100000	0.291290	0.005352	0.026708	0.001743	546.000000
1.200000	0.238311	0.005368	0.025494	0.001514	546.000000
1.300000	0.191529	0.004544	0.023581	0.001348	546.000000
1.400000	0.151035	0.004090	0.021196	0.001222	546.000000
1.500000	0.116808	0.003391	0.018562	0.001118	546.000000
1.600000	0.088705	0.002470	0.015876	0.001022	546.000000
1.700000	0.066411	0.002436	0.013295	0.000928	546.000000
1.800000	0.049401	0.001434	0.010930	0.000837	546.000000
1.900000	0.036938	0.001301	0.008846	0.000751	546.000000
2.000000	0.028124	0.001239	0.007069	0.000677	546.000000
2.100000	0.021995	0.001803	0.005595	0.000618	546.000000
2.200000	0.017641	0.007083	0.004399	0.000577	546.000000
2.300000	0.014319	0.002027	0.003446	0.000556	546.000000
2.400000	0.011521	0.002073	0.002697	0.000551	546.000000
2.500000	0.008990	0.002517	0.002111	0.000557	546.000000
2.600000	0.006680	0.002583	0.001655	0.000570	546.000000
2.700000	0.004670	0.002596	0.001300	0.000581	546.000000
2.800000	0.003079	0.002614	0.001022	0.000587	546.000000
2.900000	0.001981	0.002352	0.000804	0.000583	546.000000
3.000000	0.001364	0.004600	0.000630	0.000566	546.000000

0.000010	0.938231	0.022274	-0.002784	0.038794	1800.000000
0.100000	0.931064	0.018152	-0.001210	0.037943	1800.000000
0.200000	0.909736	0.023394	0.003213	0.035529	1800.000000
0.300000	0.874849	0.021095	0.009661	0.031938	1800.000000
0.400000	0.827601	0.019435	0.017012	0.027702	1800.000000
0.500000	0.769929	0.018758	0.024122	0.023372	1800.000000
0.600000	0.704473	0.019222	0.030071	0.019403	1800.000000
0.700000	0.634341	0.017110	0.034309	0.016084	1800.000000
0.800000	0.562693	0.017799	0.036681	0.013522	1800.000000
0.900000	0.492321	0.012286	0.037338	0.011673	1800.000000
1.000000	0.425327	0.013596	0.036616	0.010400	1800.000000
1.100000	0.363011	0.011198	0.034896	0.009538	1800.000000
1.200000	0.305959	0.008919	0.032524	0.008936	1800.000000
1.300000	0.254268	0.009950	0.029761	0.008484	1800.000000
1.400000	0.207808	0.008918	0.026786	0.008110	1800.000000
1.500000	0.166435	0.006698	0.023721	0.007775	1800.000000
1.600000	0.130103	0.004751	0.020653	0.007458	1800.000000
1.700000	0.098866	0.004237	0.017654	0.007141	1800.000000
1.800000	0.072798	0.002503	0.014793	0.006810	1800.000000
1.900000	0.051881	0.001781	0.012131	0.006446	1800.000000
2.000000	0.035904	0.001751	0.009719	0.006038	1800.000000
2.100000	0.024406	0.002518	0.007593	0.005575	1800.000000
2.200000	0.016687	0.002632	0.005771	0.005058	1800.000000
2.300000	0.011884	0.003597	0.004251	0.004490	1800.000000
2.400000	0.009075	0.003764	0.003020	0.003885	1800.000000
2.500000	0.007416	0.003785	0.002049	0.003259	1800.000000
2.600000	0.006237	0.004222	0.001306	0.002631	1800.000000
2.700000	0.005113	0.006227	0.000753	0.002021	1800.000000
2.800000	0.003872	0.004770	0.000355	0.001444	1800.000000
2.900000	0.002551	0.003853	0.000078	0.000916	1800.000000
3.000000	0.001319	0.015078	-0.000105	0.000448	1800.000000

0.000010	1.050818	0.011498	-0.009043	0.008365	7000.000000
0.100000	1.041621	0.011363	-0.008117	0.008101	7000.000000
0.200000	1.014908	0.014033	-0.005448	0.007369	7000.000000
0.300000	0.973120	0.011503	-0.001324	0.006319	7000.000000
0.400000	0.919761	0.013829	0.003843	0.005125	7000.000000
0.500000	0.858707	0.009303	0.009580	0.003941	7000.000000
0.600000	0.793525	0.009019	0.015409	0.002886	7000.000000
0.700000	0.726970	0.011157	0.020898	0.002028	7000.000000
0.800000	0.660789	0.008695	0.025691	0.001394	7000.000000
0.900000	0.595833	0.009330	0.029534	0.000974	7000.000000
1.000000	0.532383	0.007077	0.032280	0.000731	7000.000000
1.100000	0.470549	0.005595	0.033885	0.000619	7000.000000
1.200000	0.410576	0.009625	0.034392	0.000586	7000.000000
1.300000	0.352987	0.005327	0.033911	0.000592	7000.000000
1.400000	0.298534	0.004039	0.032596	0.000606	7000.000000
1.500000	0.248044	0.003200	0.030624	0.000611	7000.000000
1.600000	0.202246	0.002438	0.028177	0.000602	7000.000000
1.700000	0.161648	0.002541	0.025428	0.000579	7000.000000
1.800000	0.126495	0.001682	0.022532	0.000550	7000.000000
1.900000	0.096798	0.001230	0.019621	0.000520	7000.000000
2.000000	0.072378	0.001285	0.016802	0.000494	7000.000000
2.100000	0.052904	0.001451	0.014153	0.000474	7000.000000
2.200000	0.037917	0.001582	0.011731	0.000460	7000.000000
2.300000	0.026834	0.002276	0.009569	0.000450	7000.000000
2.400000	0.018982	0.002175	0.007683	0.000440	7000.000000
2.500000	0.013643	0.002484	0.006072	0.000428	7000.000000
2.600000	0.010124	0.003300	0.004723	0.000412	7000.000000
2.700000	0.007831	0.002816	0.003616	0.000392	7000.000000
2.800000	0.006302	0.003097	0.002724	0.000368	7000.000000
2.900000	0.005224	0.002929	0.002020	0.000340	7000.000000
3.000000	0.004398	0.003178	0.001474	0.000311	7000.000000

