7000 [0.4175560974046715, 0.0, 0.6520433137020731, 0.8870379812408902, 1.6585049217019172, 0.0, 4.528081954850633, 0.0, 0.078, 0.0, 108.8, 0.15]
1800 [0.16730238624719107, 0.0, 1.6789540848301314, 0.470992955162311, 1.3426164328329295, 0.0, 4.765742327925226, 0.0, 0.078, 0.0, 75.0, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8528719108239492, 0.0, 0.7866635802592654, 1.3942581125779896, 0.7225358400809312, 0.0, 4.7374514837867645, 0.0, 0.078, 0.0, 98.3, 0.14]
7000 [0.8801670141363461, 0.0, 0.7276077278168458, 1.3826086405519245, 0.7087979044309098, 0.0, 4.637117273222346, 0.0, 0.5890942103779856, 0.0, 98.3, 0.14]
7000 [0.8801670141363461, 0.0, 0.7276077278168458, 1.3826086405519245, 0.7087979044309098, 0.0, 4.637117273222346, 0.0, 0.5890942103779856, 0.0, 98.3, 0.14]
